Pressure,Temperature,x1,y1
725.9365804730008,351.15,0.94,0.975216813701979
729.5608091322674,351.15,0.95,0.9794865865241269
733.3490147807627,351.15,0.96,0.9837034359134534
737.3019330013504,351.15,0.97,0.9878652033808646
741.4203421561672,351.15,0.98,0.9919698346932829
745.7050621362432,351.15,0.99,0.9960153810494621
748.2210147984227,352.15,0.92,0.966535518529211
751.6508099015361,352.15,0.93,0.9709041201598182
755.2502702893624,352.15,0.94,0.975224190691175
759.0200605518041,352.15,0.95,0.9794933606931921
762.9608928928124,352.15,0.96,0.9837093627413838
767.0735256940136,352.15,0.97,0.9878700330975578
771.3587621352813,352.15,0.98,0.991973313132793
775.8174488702327,352.15,0.99,0.996017250491939
778.2397846455593,353.15,0.92,0.9665432734394952
781.8054168804899,353.15,0.93,0.9709117501208372
785.5479935110396,353.15,0.94,0.9752314660696693
789.4681979100678,353.15,0.95,0.9795000449684815
793.5667633301047,353.15,0.96,0.983715213370408
797.8444713815676,353.15,0.97,0.9878748023732243
802.3021505718921,353.15,0.98,0.9919767490332119
806.9406749033699,353.15,0.99,0.9960190975181702
809.2591745033286,354.15,0.92,0.9665509106850749
812.9651010876846,354.15,0.93,0.9709192703085252
816.8555116082936,354.15,0.94,0.9752386413413126
820.9311084724114,354.15,0.95,0.9795066406695212
825.1926463228655,354.15,0.96,0.983720988911262
829.6409304267726,354.15,0.97,0.9878795120837968
834.2768151293602,354.15,0.98,0.9919801430081097
839.1012023704689,354.15,0.99,0.9960209224502597
841.3051677633913,355.15,0.92,0.9665584320394192
845.1559592597447,355.15,0.93,0.97092668235888
849.1990419860853,355.15,0.94,0.9752457179835924
853.4351376273285,355.15,0.95,0.9795131490927409
857.8650225530121,355.15,0.96,0.9837266904552588
862.4895261122808,355.15,0.97,0.9878841630898972
867.3095289983745,355.15,0.98,0.9919834956603301
872.3259616799904,355.15,0.99,0.9960227256046779
874.4042026921871,356.15,0.92,0.966565839244845
878.404544925296,356.15,0.93,0.9709339878792466
882.6052609010254,356.15,0.94,0.9752526974481776
887.007091816428,356.15,0.95,0.9795195715119527
891.6108360983211,356.15,0.96,0.9837323190746914
896.417347600139,356.15,0.97,0.9878887562371551
901.4275338729266,356.15,0.98,0.9919868075822139
906.6423545076128,356.15,0.99,0.9960245072923767
908.5831752521456,357.15,0.92,0.9665731340131591
912.7378712365045,357.15,0.93,0.9709411884489063
917.1013063044142,357.15,0.94,0.97525958116145
921.6742413901321,357.15,0.95,0.9795259091788169
926.457497301922,357.15,0.96,0.9837378758232252
931.4519528162109,357.15,0.97,0.9878932923565168
936.6585428507759,357.15,0.98,0.9919900793558164
942.0782567138381,357.15,0.99,0.9960262678189067
943.8694418487618,358.15,0.92,0.9665803180262844
948.1834137261493,358.15,0.93,0.9709482856196541
952.7147806104622,358.15,0.94,0.9752663705250247
957.4643233881839,358.15,0.95,0.979532163323298
962.4328855662118,358.15,0.96,0.9837433617362822
967.6213712586045,358.15,0.97,0.9878977722645487
973.0307432574834,358.15,0.98,0.9919933115531194
978.6620211847144,358.15,0.99,0.9960280074845272
980.2908220026789,359.15,0.92,0.9665873929368702
984.7691129893681,359.15,0.93,0.9709552809163597
989.4737533888315,359.15,0.94,0.9752730669162563
994.4055442440933,359.15,0.95,0.9795383351541084
999.5653520703117,359.15,0.96,0.983748777831414
1004.9541067292232,359.15,0.97,0.9879021967637328
1010.5727993931288,359.15,0.98,0.9919965047362398
1016.4224805947779,359.15,0.99,0.9960297265843164
1017.8756009459578,360.15,0.92,0.9665943603688905
1022.5233772892547,360.15,0.93,0.9709621758375175
1027.4067639806694,360.15,0.94,0.9752796716887335
1032.5265824127046,360.15,0.95,0.9795444258591427
1037.8837224102406,360.15,0.96,0.9837541251086683
1043.4791399876096,360.15,0.97,0.987906566642755
1049.3138552008754,360.15,0.98,0.9919996594576309
1055.3889500913754,360.15,0.99,0.9960314254082773
1056.6525321417173,361.15,0.92,0.966601221918226
1061.4750850854873,361.15,0.93,0.9709689718557821
1066.5428240373112,361.15,0.94,0.9752861861727634
1071.856590920043,361.15,0.95,0.9795504366059019
1077.4172991609632,361.15,0.96,0.9837594045509449
1083.22593132624,361.15,0.97,0.9879108826767862
1089.2835368565356,361.15,0.98,0.9920027762602805
1095.591229899516,361.15,0.99,0.9960331042414424
1096.650839726421,362.15,0.92,0.9666079791532329
1101.6535874852636,362.15,0.93,0.9709756704184918
1106.911419980927,362.15,0.94,0.9752926116758418
1112.4251998347218,362.15,0.95,0.9795563685419056
1118.1958643595926,362.15,0.96,0.9837646171243436
1124.224423066535,362.15,0.97,0.9879151456277576
1130.5119552784013,362.15,0.98,0.9920058556779036
1137.0596078465126,362.15,0.99,0.9960347633639746
1137.9002208740744,363.15,0.92,0.9666146336152994
1143.0887106157988,363.15,0.93,0.9709822729481794
1148.5425153863646,363.15,0.94,0.9752989494831151
1154.262518660158,363.15,0.95,0.9795622227950967
1160.2496819089852,363.15,0.96,0.9837697637785047
1166.5050419748356,363.15,0.97,0.9879193562446292
1173.0297085565762,363.15,0.98,0.9920088982351307
1179.8248618056405,363.15,0.99,0.9960364030512665
1180.4308480816803,364.15,0.92,0.9666211868193877
1185.8107579177401,364.15,0.93,0.9709887808430722
1191.4665532835406,364.15,0.94,0.9753052008578298
1197.3991386469386,364.15,0.95,0.9795680004742356
1203.6094999010725,364.15,0.96,0.9837748454469409
1210.0987015976727,364.15,0.97,0.9879235152636513
1216.8678843011462,364.15,0.98,0.9920119044476919
1223.9182620581548,364.15,0.99,0.9960380235740373
